ram_gb,ssd,hdd,graphic_card_gb,Touchscreen,msoffice,Price,rating,Number of Ratings,Number of Reviews,processor_brand_AMD,processor_brand_Intel,processor_brand_M1,ram_type_DDR3,ram_type_DDR4,ram_type_DDR5,ram_type_LPDDR3,ram_type_LPDDR4,ram_type_LPDDR4X,processor_gnrtn_10th,processor_gnrtn_11th,processor_gnrtn_12th,processor_gnrtn_4th,processor_gnrtn_7th,processor_gnrtn_8th,processor_gnrtn_9th,processor_gnrtn_Not Available,high_price
4,0,1024,0,0,0,34649,2.0,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,38999,3.0,65,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,39999,3.0,8,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,2,0,0,69990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
4,0,512,0,0,0,26990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,22990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,21990,3.0,31,3,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
8,0,1024,2,0,0,58799,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,49999,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,512,4,0,0,59990,4.0,1946,240,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,512,6,0,0,93700,4.0,259,47,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
4,0,512,4,0,0,72990,4.0,425,67,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
4,0,512,0,0,0,17490,3.0,1120,196,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,22990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,256,0,0,0,0,35990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,1,0,56490,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,65390,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
4,256,0,0,0,0,31999,4.0,286,19,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
8,256,0,0,0,0,32490,4.0,58,6,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,256,0,0,0,0,31799,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,256,0,0,0,0,29890,4.0,7,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,1024,0,0,0,23990,3.0,15279,1947,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,1024,0,0,0,32955,4.0,311,27,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
4,0,1024,2,0,0,46200,4.0,47,7,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
4,256,0,0,0,0,34429,4.0,37,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,37990,4.0,2080,235,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,1,35990,4.0,1479,181,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,33980,4.0,67,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,0,0,0,1,39990,4.0,273,30,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,39490,4.0,1267,171,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,0,0,1,1,53990,4.0,14,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,38990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,37990,4.0,284,39,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,37890,4.0,44,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,38990,4.0,33,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,37990,4.0,286,36,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,0,0,0,1,41990,3.0,10,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,45990,4.0,816,147,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,39990,4.0,543,65,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,42490,4.0,9,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,1,36990,4.0,1178,137,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,0,0,1,1,53990,4.0,299,41,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,36990,4.0,20,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,38940,4.0,758,64,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,1,39490,4.0,634,64,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,0,0,0,0,45990,4.0,816,147,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,39999,5.0,4,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,0,0,0,0,42990,4.0,17,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,1,0,49990,4.0,24,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,41490,4.0,1753,165,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,41990,4.0,216,21,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,41990,4.0,1084,160,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,38490,3.0,19,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,1,38990,4.0,106,13,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,1,44990,4.0,42,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,36490,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,0,0,0,0,38970,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,1,44900,4.0,1029,107,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,38990,4.0,53,11,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,44427,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,35990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,1,40200,3.0,48,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,40990,3.0,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,42490,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,512,0,0,0,23990,3.0,61,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,256,0,0,1,0,71999,4.0,97,13,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
4,256,0,0,0,0,39990,4.0,181,19,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,1,41998,4.0,529,39,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,41990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,1,39999,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,39990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,39998,4.0,10,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,1,42490,4.0,5205,561,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,41990,3.0,3,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,48490,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,1,44376,4.0,1090,96,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,43900,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,46690,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,40990,5.0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,39990,4.0,44,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,0,0,0,0,43990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,0,0,0,0,36990,4.0,70,9,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,48500,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,48990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,512,0,0,0,23490,4.0,632,92,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
4,256,0,0,1,1,54238,4.0,71,8,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,512,0,0,0,0,37990,4.0,990,108,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,1,42990,4.0,158,18,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,42990,4.0,681,59,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,0,35990,4.0,130,12,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,42990,4.0,30,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,1,51990,4.0,6,2,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,48990,4.0,174,30,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,42990,4.0,40,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,38990,3.0,13,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,45990,4.0,184,29,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,42490,4.0,1296,126,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,1,43970,4.0,571,56,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,1,39990,4.0,2551,297,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,48990,4.0,17,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,54990,4.0,35,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,40990,4.0,118,17,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,1,41990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,0,54990,4.0,245,34,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,44990,4.0,2058,305,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,41250,4.0,117,11,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,44990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,42990,4.0,74,11,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,0,60790,4.0,10,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,45650,4.0,39,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,41990,3.0,29,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,0,45490,4.0,43,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,1,44990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,42990,4.0,984,99,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,1,45490,4.0,523,66,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,0,38799,4.0,30,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,512,0,0,1,1,69267,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
4,512,0,0,0,1,51649,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,1,47990,4.0,1605,215,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,0,40990,4.0,4008,519,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,512,0,0,0,1,42990,4.0,1869,234,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,512,0,0,0,0,44890,3.0,7,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,0,41490,4.0,4008,519,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,512,0,0,0,0,50990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,1,48900,4.0,1278,135,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,512,0,0,0,0,40990,4.0,4008,519,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,512,0,0,0,0,41790,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,512,0,0,1,1,57999,3.0,10,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,45930,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,1,55490,4.0,143,15,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,0,32890,3.0,28,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,1,35990,4.0,2124,233,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,0,42490,4.0,276,40,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,0,42190,3.0,250,21,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,1,39490,4.0,1917,189,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,1,43690,4.0,4999,490,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,1024,0,0,0,35990,3.0,17,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,0,43800,4.0,17,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,0,38990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,34990,3.0,4203,490,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,0,38900,3.0,13,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,1024,0,0,0,39990,3.0,15,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,40890,4.0,527,46,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,36990,3.0,103,10,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,1,39990,3.0,324,45,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,1024,0,0,1,41990,4.0,69,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,1024,0,0,0,43970,3.0,16,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,1024,0,0,0,39790,3.0,40,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,1024,0,0,0,35590,3.0,12,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,1,36490,3.0,1146,175,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,1,38990,4.0,1850,216,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,33990,3.0,43,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,1,43400,4.0,231,26,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,512,0,0,0,24990,4.0,502,93,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
4,0,1024,0,0,1,40750,4.0,1096,116,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,1,43000,4.0,313,35,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,38000,4.0,7,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,1,37990,3.0,265,46,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,2,0,0,49279,4.0,38,3,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
8,0,1024,0,0,0,38999,3.0,7,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,0,41500,3.0,4,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,1024,0,0,0,36999,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,0,42900,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,512,0,0,0,21490,3.0,818,113,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
8,0,1024,0,0,0,41480,3.0,25,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,0,1024,0,0,0,32990,2.0,12,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,0,1024,0,0,0,38680,3.0,17,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,0,512,0,0,0,23990,4.0,974,170,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
8,0,1024,0,0,0,40390,3.0,83,15,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,1024,0,0,0,33990,3.0,31,6,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,512,0,0,0,20490,3.0,637,91,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
8,256,1024,0,0,1,41490,5.0,7,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,256,1024,0,0,0,45490,4.0,207,16,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,44490,4.0,844,103,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,1,41890,4.0,53,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,1024,0,0,1,42990,4.0,62,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,40990,4.0,38,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,48990,4.0,724,92,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,1024,0,0,1,43590,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,1024,0,0,0,44690,4.0,9,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,1024,0,0,0,40990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,1024,0,0,1,43990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,1024,0,0,1,43590,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,1024,0,0,1,41390,4.0,56,7,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,1024,0,0,1,44290,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,256,1024,0,0,0,48999,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
4,256,1024,0,0,1,39990,3.0,170,11,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,1024,0,0,0,46390,2.0,95,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
4,0,512,0,0,0,18990,3.0,197,25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,17990,3.0,1180,148,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,26470,3.0,232,23,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,27990,3.0,596,65,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,1024,0,0,0,29999,3.0,19,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,25990,3.0,84,16,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,16990,3.0,414,54,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
4,0,512,0,0,0,24990,2.0,70,16,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
8,0,512,4,0,0,50990,4.0,10966,1185,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
8,0,512,0,0,0,119990,4.0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
8,0,512,0,0,0,94190,4.0,31,6,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,512,4,0,0,106167,4.0,1881,241,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,512,4,0,0,68090,1.0,23,4,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,512,0,0,0,139990,3.0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,512,0,0,0,55990,4.0,818,109,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
8,0,512,4,0,0,102551,3.0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
8,0,512,2,0,0,46990,4.0,4428,569,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
8,128,0,0,0,0,76012,4.0,129,16,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,256,0,0,0,1,49490,4.0,365,35,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,86867,4.0,39,3,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1
8,256,0,0,0,0,48990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,0,55990,3.0,3,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,1,1,81998,4.0,14,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
8,256,0,0,1,1,136590,3.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
8,256,0,0,0,0,59490,3.0,33,7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
8,256,0,0,0,0,49800,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,256,0,0,0,1,61999,2.0,4,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,54990,4.0,116,15,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,53990,4.0,206,17,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,52990,4.0,300,24,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,1,67990,4.0,108,6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,4,0,0,57990,4.0,3712,412,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
16,512,0,0,0,1,62300,4.0,825,95,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,52990,3.0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,51990,4.0,85,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
16,512,0,0,0,0,61990,4.0,56,7,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,1,1,63990,4.0,10,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
8,512,0,0,0,1,65990,4.0,17,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,52990,4.0,155,20,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
8,512,0,0,0,0,49990,3.0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,4,0,0,71990,4.0,91,17,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
8,512,0,0,0,0,47990,4.0,35,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
8,512,0,0,0,1,48490,4.0,126,13,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0
